product_guid,title,price_mean,price_std,price_confidence,core_material_score,core_material_conf,availability_score,availability_conf,warranty_mean,warranty_std,warranty_conf,reviewer_opinion_score,reviewer_opinion_conf,board_weight_mean,board_weight_std,board_weight_conf,carving_score,carving_conf,powder_mean,powder_std,powder_conf,edge_hold_score,edge_hold_conf,chatter_score,chatter_conf,positive_aspect_score,positive_aspect_conf,negative_aspect_score,negative_aspect_conf,return_policy_score,return_policy_conf,jibbing_score,jibbing_conf,overall_rating_mean,overall_rating_std,overall_rating_conf,speed_score,speed_conf,jumps_score,jumps_conf,pipe_score,pipe_conf,flex_rating_mean,flex_rating_std,flex_rating_conf,sidecut_radius_mean,sidecut_radius_std,sidecut_radius_conf,sidecut_radius_159_mean,sidecut_radius_159_std,sidecut_radius_159_conf,effective_edge_mean,effective_edge_std,effective_edge_conf,waist_width_mean,waist_width_std,waist_width_conf,setback_mean,setback_std,setback_conf,taper_mean,taper_std,taper_conf,stance_width_mean,stance_width_std,stance_width_conf,contact_length_mean,contact_length_std,contact_length_conf,tip_tail_width_mean,tip_tail_width_std,tip_tail_width_conf,tip_tail_width_159_mean,tip_tail_width_159_std,tip_tail_width_159_conf,recommended_weight_mean,recommended_weight_std,recommended_weight_conf,recommended_weight_159_mean,recommended_weight_159_std,recommended_weight_159_conf,turn_initiation_mean,turn_initiation_std,turn_initiation_conf,camber_profile_score,camber_profile_conf,terrain_suitability_mean,terrain_suitability_std,terrain_suitability_conf,on_snow_feel_score,on_snow_feel_conf,board_category_score,board_category_conf,comparable_board,camber_profile,base_material,terrain_suitability,topsheet,board_designer,manufacturing_location,board_category,shape,laminate,model_year,sustainability_certification,construction_material_innovation,sidewall_material,edge_technology,sidecut_type,binding_compatibility,predecessor_model_name,rider_level,brand,gender,mounting_pattern,product_type
ZZn9P07a0u,Never_Summer_Industries V_Twin,1049.99,117,0.95,0.7,0.8,0.5,0.8,3.0,0.49,0.8,0.85,0.8,3120,260,0.98,0.5,0.01,6,2.42,0.2,0.9,0.9,0.55,0.7,0.7,0.7,0.5,0.8,0.5,0.01,0.5,0.01,87,5,0.98,0.5,0.01,0.5,0.01,0.5,0.01,6,0.46,0.95,8,1.04,0.6,8,0.97,0.6,122,2,0.95,26,0,0.95,0,7,0.95,0,2,0.95,55,22,0.2,113,45,0.2,31,1,0.95,30,1,0.9,76,3,0.95,79,5,0.8,1,0.49,0.9,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,CAPiTA_DOA_true_twin_flex6_camber_park_549,,Durasurf_XT_Sintered_5501_graphite_infused,,Co_Extruded_Polymer_scratch_chip_resistant_stomp_pad,Tracey_Canaday_co_founder,Denver_Colorado_USA_handcrafted,,True_Twin,Bi_Lite_Fiberglass_STS_ultralight,2027_FW_2026_27,,Full_Recluse_Carbon_Web_20deg_torsional_longevity,UHMW_Polyethylene,RIP_Edge_Hold_Technology_wave_base_high_pressure,Power_Grip_Sidecut_Vario_multiple_radii,,,Intermediate_Advanced,Never_Summer,Mens,2x4_Inserts,Snowboard
aU2qFOCVPH,Burton_Snowboards_founded_1977 Family_Tree_Smooth_Operator,1199.99,115,0.95,0.75,0.7,0.8,0.8,3.0,0.49,0.8,0.85,0.8,2882,1153,0.2,0.85,0.98,8,0.98,0.8,0.55,0.7,0.5,0.01,0.7,0.7,0.6,0.8,0.5,0.01,0.2,0.8,84,34,0.2,0.7,0.8,0.7,0.8,0.7,0.8,6,1.12,0.68,9,0.44,0.93,8,3.11,0.2,118,2,0.93,25,0,0.93,12,7,0.99,10,2,0.99,54,3,0.93,113,45,0.2,29,1,0.93,30,12,0.2,80,4,0.93,80,32,0.2,4,0.84,0.7,0.5,0.01,10,0.45,0.96,0.7,0.8,0.5,0.01,Korua_Dart_Cafe_Racer_Weston_Japow_Moss_Gentemstick_etc,,Sintered_WFO,10.0,Audubon_bird_themed_topsheets_2026,Masanori_Takeuchi,Austria_Keil_facility_Uttendorf,,Tapered_Directional,45_degree_Carbon_Highlights_tip_to_tail,2026,FSC_Certified_C124994,Yes_tip_to_tail_carbon_layer,,,,All_Channel_compatible_bindings_best_with_EST,Family_Tree_Sensei_by_Takeuchi,Intermediate_Advanced,Burton,Unisex,The_Channel_single_channel_system,Snowboard
aiSeM4Zayv,Jones_Snowboards_Nidecker_US_Inc Freecarver_6000s,1149.99,115,1.0,0.85,0.8,1.0,0.86,2.5,0.92,0.3,0.5,0.3,6600,724,0.6,0.9,0.8,6,0.98,0.8,0.85,0.8,0.5,0.01,0.85,0.8,0.4,0.8,0.5,0.7,0.2,0.8,84,34,0.2,0.7,0.8,0.7,0.8,0.2,0.8,6,0.45,0.99,6,0.38,1.0,7,0.35,1.0,128,2,1.0,26,0,1.0,40,7,1.0,9,2,1.0,56,2,1.0,122,3,1.0,33,1,1.0,30,12,0.2,70,3,1.0,82,8,0.6,5,0.84,0.7,0.5,0.01,9,3.59,0.2,0.95,0.9,0.5,0.01,Nidecker_Blade_Plus_699_95_stiffness_8_10,,Sintered_8000_Base,,FSC_Ash_Wood_Veneer,Jeremy_Jones,Dubai_UAE_SWS_factory,,Tapered_Directional,Biax_Fiberglass_dual_layer_dual_directional,2027,1pct_for_the_Planet_Fair_Trade_certified,BComp_Carbon_Flax_Stringer,Recycled_ABS,Traction_Tech_3_0_three_bumps_per_edge,Progressive_Sidecut,Standard_2x4_compatible_all_major_bindings,,Intermediate_to_Expert,Jones_Snowboards,Unisex,2x4_Inserts_Standard_Pack,Snowboard
avLVK2Z434,Never_Summer_Industries_Denver_Colorado_USA Llama,1049.99,122,0.94,0.7,0.8,0.5,0.6,3.0,0.25,0.99,0.5,0.01,2882,1153,0.2,0.7,0.97,6,0.98,0.8,0.85,0.73,0.5,0.01,0.5,0.5,0.7,0.8,0.55,0.7,0.8,0.8,84,34,0.2,0.7,0.8,0.8,0.8,0.8,0.8,4,0.45,0.96,8,3.03,0.2,8,3.11,0.2,119,47,0.2,26,10,0.2,0,7,0.95,0,2,0.95,55,22,0.2,113,45,0.2,30,12,0.2,30,12,0.2,73,29,0.2,80,32,0.2,3,0.69,0.8,0.5,0.01,6,0.45,0.99,0.7,0.8,0.5,0.01,Salomon_Huck_Knife,,Durasurf_XT_Sintered_5501_graphite_infused,6.0,Co_Extruded_Polymer_Topsheet_builtin_stomp_pad,Jimbo_Phillips_Santa_Cruz_CA,Denver_Colorado_handcrafted,,Asymmetrical_Twin,Bi_Lite_Fiberglass_STS_Pre_Tensioned,2027,Majority_of_materials_sourced_from_USA,Carbon_VXR_Laminate_carbon_V_inserts_to_edge,UHMW_Sidewalls_Ultra_High_Molecular_Weight_PE,Fullwrap_Metal_Edge,Power_Grip_Sidecut_multiple_radii_flat_middle,Any_standard_2x4_binding,Proto_Slinger,All,Never_Summer,,2x4_Inserts,Snowboard
aymsCkOTgs,CAPiTA_Snowboards_founded_Seattle_2000 Aeronaut,1199.99,115,1.0,0.9,0.8,0.3,0.7,2.0,0.49,0.8,0.7,0.7,2882,1153,0.2,0.85,0.96,6,0.98,0.8,0.5,0.7,0.5,0.01,0.75,0.7,0.4,0.8,0.5,0.01,0.5,0.8,84,34,0.2,0.7,0.8,0.8,0.8,0.7,0.8,6,1.26,0.59,8,0.9,0.7,8,3.11,0.2,122,2,1.0,25,0,1.0,2,7,0.95,5,2,0.95,56,2,1.0,113,45,0.2,29,1,1.0,30,12,0.2,70,3,1.0,86,5,0.8,4,0.84,0.7,0.5,0.01,9,3.59,0.2,0.8,0.8,0.5,0.01,Amplid_Souly_Grail_Korua_Otto_K2_Manifest_Yes_Typo_Jones_Frontier_others,,Hyperdrive_ADV_XT_sintered_PE_extra_thick,,PLT_Technology_Metallic_Screen_with_Metallic_Underlay,Arthur_Longo_Rocket_Man,The_MotherShip_Feistritz_Austria,,Tapered_Directional,Holysheet_Tri_Bi_triaxial_above_biaxial_below,2026,100pct_clean_energy_hydroelectric_solar,3x25mm_CarbonFlax_Amplifier,,,Progressive_two_or_more_radii,Save_15pct_pairing_CAPiTA_with_Union_bindings_ERIKS,,Advanced_Expert,CAPiTA,Mens,2x4_Inserts,Snowboard
b8hNkXMv2o,Nitro_AG_Hunenberg_Switzerland Optisym,799.99,115,0.98,0.6,0.7,0.5,0.8,2.0,0.49,0.8,0.8,0.64,2882,1153,0.2,0.5,0.01,6,0.56,0.93,0.5,0.01,0.5,0.01,0.7,0.7,0.6,0.8,0.5,0.01,0.5,0.01,86,6,0.93,0.5,0.01,0.5,0.01,0.5,0.01,6,0.45,1.0,6,0.74,0.8,8,3.11,0.2,119,47,0.2,26,0,0.99,0,7,1.0,5,2,0.2,52,5,0.8,109,3,0.99,30,1,0.99,30,1,0.9,70,3,0.99,80,8,0.6,3,1.26,0.2,0.5,0.01,10,0.45,0.99,0.5,0.01,0.5,0.01,Arbor_Danny_Kass_Park_Pro_stiffer_549_95,,Sintered_EcoSpeed_HD_Base,10.0,,,Playmaker_factory_Taiwan,,Asym_Twin,Bi_Lite_Laminates,2027,32.2_kg_CO2,Powerwall_Ureshred_sidewall_in_core_heelside,Ureshred_Polyurethane_Sidewalls,Recycled_Railkiller_Edges_50pct_recycled_steel,Dual_Degressive,,,Intermediate_Advanced,Nitro,Mens,2x4_Inserts,Snowboard
bKCMKtaFSN,Burton_Corporation_founded_1977 Rewind,639.99,201,0.84,0.85,0.7,1.0,1.0,3.0,0.49,0.8,0.7,0.8,2882,1153,0.2,0.5,0.01,4,1.2,0.7,0.8,0.8,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,0.7,0.5,84,34,0.2,0.7,0.7,0.9,0.8,0.5,0.01,2,1.34,0.54,8,0.5,0.91,8,0.46,0.91,118,2,0.91,25,0,0.91,0,7,0.95,5,2,0.2,56,3,0.91,113,45,0.2,29,1,0.91,30,1,0.9,68,4,0.91,80,5,0.8,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.82,0.6,0.5,0.01,Capita_Ultrafear_2026_549_95,,Sintered_durable_superior_wax_absorption,,Spray_paint_on_cardboard_punk_graffiti,,Keil_factory_Austria_RD_Burlington_VT,,True_Twin,Womens_Specific_Triax_Fiberglass_torsionally_softer,2026,B_Corporation_first_snowboard_company,Carbon_I_Beam_ultralight_backbone,,Off_Axis_Frostbite_Edges_extended_sidewall_bite,Single_radius_per_size_6_6m_to_7_7m,,Previously_womens_specific_now_unisex_2026,Beginner_to_Intermediate,Burton,Unisex,The_Channel_all_major_bindings_best_with_EST,Snowboard
bi0hABFxYL, Team_Pro,999.99,115,0.95,0.6,0.7,0.8,0.7,2.0,0.7,0.6,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.8,0.5,0.5,0.01,0.65,0.7,0.6,0.69,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,8,0.45,0.96,7,0.74,0.8,7,0.69,0.8,119,47,0.2,25,0,1.0,15,7,1.0,5,2,0.2,52,6,0.7,117,3,1.0,30,1,1.0,30,1,0.8,70,3,1.0,75,5,0.8,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Burton_Custom_directional_twin_full_camber,,Sintered_Speed_Formula_II,,,Marcus_Kleveland_dedicated_MK_version,,,Directional_Twin,Bi_Lite_Laminates_two_direction_fibres,2027,Made_with_100pct_solar_energy_700KW,Carbon_Tape_single_strip,ABS_35pct_recycled_cold_resistant,Strong_durable_multiple_sharpenings,Dual_Degressive_Sidecut_loose_playful,Any_standard_or_mini_disc_binding,Nitro_Team_standard_EcoSpeed_HD,Advanced_to_Expert,Nitro,Mens_Unisex,2x4_Inserts,Snowboard
bpxrVBkB2J,Burton_Snowboards_Burlington_VT_B_Corp Blossom,679.99,115,1.0,0.8,0.7,0.8,0.8,3.0,0.49,0.8,0.5,0.01,2900,260,0.95,0.5,0.01,6,2.42,0.2,0.7,0.8,0.5,0.01,0.5,0.01,0.4,0.8,0.5,0.01,0.5,0.01,87,5,0.95,0.5,0.01,0.5,0.01,0.5,0.01,8,0.52,0.93,8,0.38,1.0,8,0.35,1.0,118,2,1.0,25,0,1.0,0,7,1.0,5,2,0.2,56,2,1.0,113,45,0.2,29,1,1.0,30,1,1.0,68,3,1.0,80,5,0.8,4,0.36,0.95,0.5,0.01,10,0.45,1.0,0.5,0.01,0.5,0.01,CAPiTA_DOA_463_96_hybrid_camber_twin_flex_5_5,,Recycled_Sintered_WFO,10.0,Playful_frog_stencil_bright_lily_pad,Zeb_Powell_Luke_Winkelmann_Brock_Crouch_Zoi_Sadowski_Synnott_Niels_Schack,,,True_Twin,Triax_Fiberglass,2026,Super_Sap_Epoxy_50pct_carbon_reduction,Dualzone_EGD,,Frostbite_Edges_enhanced_edge_hold,Single_radius,EST_and_all_major_brands,Burton_Paramount,Intermediate_to_Advanced_Expert,Burton,Unisex,The_Channel_micro_adjustable,Snowboard
bqRVetx7i8, Fintwin,799.99,115,0.97,0.55,0.7,1.0,0.97,2.13,0.85,0.2,0.5,0.01,2600,724,0.6,0.7,0.96,8,0.98,0.8,0.65,0.8,0.8,0.8,0.7,0.7,0.5,0.7,0.5,0.01,0.2,0.8,84,34,0.2,0.5,0.8,0.5,0.8,0.5,0.01,7,0.45,0.99,7,0.74,0.8,8,3.11,0.2,119,47,0.2,26,0,0.95,2,7,0.95,4,3,0.89,56,5,0.75,112,3,0.95,32,1,0.95,30,12,0.2,75,9,0.6,80,32,0.2,3,0.69,0.8,0.5,0.01,9,3.59,0.2,0.7,0.8,0.5,0.01,Korua_Transition_Finder_Stratos,,Premium_Extruded_FH_Base,,EcoGuard_90pct_post_industrial_recycled,Bryan_Fox_and_Tommy_Delago,Taiwan_Playmaker_factory,,Tapered_Swallowtail,Bi_Lite_Laminates_two_direction_fibers,2026,Green_Speed_Natural_Wax_100pct_biodegradable,,ABS_Sidewall_flexible_impact_resistant,Recycled_Steel_Edge,Progressive_Sidecut,,,Advanced,Nitro,Unisex,2x4_Inserts,Snowboard
bsef1VWgif, Blossom,879.99,115,1.0,0.8,0.7,0.75,0.7,3.0,0.49,0.8,0.5,0.01,2900,260,0.99,0.5,0.01,6,2.42,0.2,0.75,0.8,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,87,5,0.99,0.5,0.01,0.5,0.01,0.5,0.01,6,1.13,0.67,8,0.47,0.92,8,0.44,0.92,118,2,0.92,25,0,0.92,0,9,0.92,5,2,0.2,56,3,0.92,113,45,0.2,29,1,0.92,30,1,0.92,68,4,0.92,80,5,0.8,3,1.26,0.2,0.5,0.01,10,0.56,0.92,0.5,0.01,0.5,0.01,Yes_Jackpot_cheaper_jumps_edge_hold,,Sintered_WFO,10.0,Weathered_thermochromic_graphic_by_Niels_Schack,Zeb_Powell_and_Luke_Winkelmann,,,True_Twin,Triax_Fiberglass,2027,,Carbon_I_Beam,,Frostbite_Edges,,,,Intermediate-Advanced,Burton,Unisex_Gender_neutral,The_Channel,Snowboard
bzqEAxcLdM,Mervin_Manufacturing Mayhem_Rad_Ripper,959.99,226,0.8,0.75,0.8,0.65,0.6,1.0,0.49,0.8,0.5,0.01,2760,442,0.85,0.5,0.01,6,2.42,0.2,0.75,0.8,0.5,0.01,0.5,0.01,0.5,0.01,0.6,0.6,0.5,0.01,73,8,0.85,0.5,0.01,0.5,0.01,0.5,0.01,6,0.48,0.94,8,0.74,0.8,8,0.69,0.8,119,47,0.2,26,0,0.95,0,7,1.0,5,2,0.2,57,5,0.8,113,3,0.99,30,1,0.94,30,1,0.94,65,9,0.6,75,8,0.6,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Mayhem_Rocket_659.99,,Sintered_Knife_Cut_Base,,,Matt_Mayhem_Biolos,Carlsborg_Washington_USA,,True_Twin,Tri_Ax_Bi_Ax_Fiberglass,2025-2026,FSC_pure_certified_wood_cores,,Birch_Internal_UHMW_Sintered,Magne_Traction,Progressive_twin_sidecut,,Second_year_Rad_Ripper_first_was_2024_2025,Advanced_to_expert_park_or_all_mountain_freestyle,Lib_Tech,Mens,2x4_Inserts,Snowboard
cGQS0loLxm,Low_Pressure_Studio_Nidecker_Group Goliath,1079.99,196,0.85,0.5,0.01,0.5,0.7,3.0,0.49,0.8,0.6,0.6,2450,724,0.6,0.5,0.01,6,2.42,0.2,0.65,0.6,0.5,0.01,0.65,0.6,0.2,0.8,0.75,0.8,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,6,0.45,1.0,8,0.38,0.99,8,0.35,0.99,120,2,0.99,25,0,0.99,3,7,0.94,5,2,0.2,57,5,0.8,113,45,0.2,30,1,0.99,31,1,0.8,77,3,0.99,85,5,0.8,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Jones_Mountain_Twin_better_edge_hold,,Ultra_Glide_S_sintered_7000,,,,Austria_CAPiTA_Mothership,,Directional_Twin,Tri_Axial_lamination,2027,,Carbon_Stringers,Flex_Walls_Urethane_Poured_Sidewalls,,,Standard_2x4_compatible_non_Burton_EST,,Progressing_all_conditions,Bataleon,Mens,2x4_inserts,Snowboard
cRYhKd71A7,Rome_Snowboards_Waterbury_VT Agent_Pro,1129.99,123,0.94,0.7,0.8,0.5,0.8,2.0,0.49,0.8,0.8,0.8,2500,724,0.6,0.85,0.97,6,0.98,0.8,0.65,0.8,0.5,0.01,0.85,0.8,0.6,0.7,0.75,0.8,0.7,0.8,84,34,0.2,0.7,0.8,0.9,0.8,0.8,0.8,7,0.45,0.98,8,0.38,1.0,8,3.11,0.2,122,2,1.0,26,0,1.0,0,7,1.0,0,2,1.0,55,5,0.8,115,3,1.0,30,12,0.2,30,12,0.2,70,5,0.85,80,32,0.2,3,0.69,0.8,0.5,0.01,7,0.45,1.0,0.8,0.8,0.5,0.01,NS_Protosynthesis_Yes_Greats_Stone_Message_Lib_Box_Knife_Yes_Basic_Ride_TwinPig,,SinterSpeed_Base,7.0,,,SWS_Boards_Dubai,,True_Twin,Biax_Upper_Glass,2027,,Twin_Single_Carbon_Omega_HotRods,Twin_Flax_Walls,,Radial_Sidecut,2x4_pattern_most_modern_bindings_compatible,Rome_Agent,Advanced_to_Expert,Rome_SDS,Mens,2x4_Inserts,Snowboard
cVAb0LOBkf,Nidecker_Group Mens_Disaster,839.99,115,0.97,0.6,0.7,0.5,0.7,3.0,0.25,0.99,0.85,0.8,2880,260,0.96,0.5,0.01,6,2.42,0.2,0.35,0.35,0.5,0.01,0.8,0.8,0.3,0.8,0.75,0.8,0.5,0.01,90,5,0.94,0.5,0.01,0.5,0.01,0.5,0.01,2,0.49,0.94,7,0.74,0.8,7,0.69,0.8,120,2,0.98,25,0,0.98,0,7,1.0,5,2,0.2,55,2,0.98,113,45,0.2,31,1,0.98,30,1,0.98,82,3,0.97,77,5,0.8,1,0.49,0.9,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,CAPiTA_DOA_allmt_freestyle_twin_hybrid_camber_580usd,,Hyper_Glide_S_sintered,,,Rixon_pro_model,Asia_China_or_Saudi_Arabia,,True_Twin,Bi_Ax_biaxial_fibreglass,2027,,,Flex_Walls_urethane_poured,Triple_Base_Technology_3BT,Tri_radial_three_radius,Standard_2x4_compatible_all_major_brands,,Intermediate,Bataleon,Mens,2x4_Inserts,Snowboard
cx7VleNkz6, Warpig,949.99,115,1.0,0.8,0.8,0.6,0.7,3.0,0.49,0.8,0.5,0.5,2882,1153,0.2,0.5,0.7,6,2.42,0.2,0.6,0.6,0.8,0.8,0.75,0.7,0.5,0.8,0.5,0.01,0.5,0.01,4,7,0.9,0.5,0.01,0.5,0.01,0.5,0.01,6,0.61,0.9,6,0.9,0.7,8,3.11,0.2,115,2,1.0,27,0,1.0,0,7,1.0,10,3,0.92,56,6,0.7,113,45,0.2,32,1,1.0,30,12,0.2,82,6,0.8,80,32,0.2,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Lib_Tech_Orca_better_edge_hold_less_park,,Sintered_4000_PTEX_Stone_Ground,,Topless_graphics_on_fiberglass,,China,,Tapered_Directional,Hybrid_Glass_triax_top_biax_base,2027,30pct_recycled_steel_in_edges,Carbon_Array_3_three_carbon_stringers,Slim_Walls_3D_composite_Slimewall_urethane,Cleave_Edge_Steel_50pct_more,Tapered_Bi_Radial_Sidecut,,,Beginner_Intermediate_Advanced,Ride_Snowboards,Unisex,2x4_Inserts,Snowboard
dPhHewTgQT,Salomon_SAS_Annecy_France Sight,649.99,115,1.0,0.8,0.9,0.8,0.7,2.0,0.49,0.8,0.75,0.8,2600,724,0.6,0.7,0.95,3,0.98,0.8,0.5,0.7,0.7,0.8,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.8,84,34,0.2,0.2,0.8,0.7,0.7,0.65,0.7,4,0.97,0.76,8,3.03,0.2,8,3.11,0.2,118,2,0.95,25,0,0.95,2,20,0.61,1,4,0.8,55,22,0.2,113,45,0.2,30,1,0.95,30,1,0.8,78,3,0.99,80,5,0.8,3,0.69,0.8,0.5,0.01,9,3.59,0.2,0.68,0.7,0.5,0.01,Burton_Instigator_Cultivator,,Electra_harder_extruded_compound,,,,,,Tapered_Directional,BA_MD_medium_density,2026,FSC_certified_wood_core,Royal_Cork_Rails_4mm_ABS_damping,Recycled_ABS_sidewalls,Recycled_edges,Quadratic_sidecut_elliptic_curves,Standard_insert_pattern,Salomon_Ace,Intermediate-Advanced,Salomon,Mens,2x4_Inserts,Snowboard
dxMgXergiQ,Jones_Snowboards_Nidecker_US_Inc Mens_Tweaker_2.0,949.99,115,1.0,0.75,0.8,0.5,0.7,2.0,0.49,0.8,0.7,0.7,2800,260,0.99,0.6,0.7,5,1.2,0.7,0.85,0.8,0.5,0.01,0.7,0.7,0.3,0.8,0.5,0.7,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,4,0.45,0.99,8,0.38,0.99,8,3.11,0.2,122,2,0.99,25,0,0.99,0,7,0.99,0,2,1.0,56,2,0.99,114,3,0.99,30,1,0.99,30,12,0.2,70,3,0.99,80,32,0.2,2,0.69,0.8,0.5,0.01,10,0.45,0.98,0.5,0.01,0.5,0.01,Burton_Process_similar_AM_versatility,,Sintered_8000_UHMWPE_carbon_fast_durable,10.0,Premium_Topsheet_durable_scratch_resistant,Jimmy_Goodman,Dubai_SWS_Board_Technology,,True_Twin_symmetrical,Biaxial_Fiberglass,2027,Fair_Trade_Certified_first_snowboard_brand,BComp_Carbon_Flax_Stringer_pop_chatter_absorption,Recycled_ABS_rounded_finish_reduces_chipping,Traction_Tech_3.0_three_bumps_per_edge,Progressive_radius_more_aggressive_near_contact_points,,Jones_Tweaker_original_2022_23,Intermediate_to_Expert,Jones_Snowboards,Mens,2x4_inserts,Snowboard
eGtv1qTIAr, Skunk_Ape_Camber,1169.99,127,0.94,0.75,0.8,0.5,0.8,2.13,0.85,0.2,0.6,0.7,2850,724,0.6,0.5,0.3,6,2.42,0.2,0.5,0.01,0.5,0.01,0.85,0.8,0.5,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,7,0.45,0.98,8,0.38,1.0,8,0.97,0.6,119,47,0.2,27,0,1.0,1,7,1.0,5,2,0.2,60,5,0.8,115,3,1.0,30,1,1.0,31,1,0.8,75,9,0.6,70,8,0.6,4,0.69,0.8,0.5,0.01,9,3.59,0.2,0.95,0.9,0.5,0.01,Burton_Custom_X_Wide,,Sintered_Knife_Cut_Base,,Eco_Sublimated_Poly_Topsheet,Quincy_Quigg,Sequim_WA_USA,,Directional_Twin,Tri_Ax_Bi_Ax_Fiber_with_Basalt_Alloy,2027,FSC_certified_core,UHMW_Tip_Tail_Impact_Deflection,Birch_internal_vertical_end_grain,Magne_Traction_7_serrations,,,,Intermediate_Expert,Lib_Tech,Mens,2x4_Inserts,Snowboard
eHoaVaRvOu,5th_Element_Gear_independently_owned Grid,399.99,175,0.88,0.4,0.8,0.5,0.6,2.0,0.49,0.8,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.5,0.55,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,3,1.25,0.6,8,0.64,0.85,8,0.97,0.6,121,3,0.85,25,1,0.85,0,18,0.7,5,2,0.2,55,22,0.2,113,45,0.2,20,1,0.85,21,1,0.8,85,6,0.85,95,5,0.8,3,0.97,0.6,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Nitro_Prime_Raw_2026_349_95,,Strong_base_easy_to_care_for,,,,,,Directional_Twin,,Available_since_at_least_2022_2023_season,,,,,,,,Beginner_to_intermediate,5th_Element,Mens_Unisex_Adult,4x4,Snowboard
eoq4Dj1tuM, Disaster_Plus,1039.99,122,0.94,0.65,0.8,1.0,1.0,3.0,0.49,0.8,0.85,0.8,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.6,0.6,0.1,0.8,0.75,0.8,0.3,0.8,0.75,0.8,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,4,1.09,0.69,8,0.43,0.93,8,0.4,0.93,120,5,0.51,25,1,0.51,8,3,0.2,5,2,0.2,57,5,0.8,113,45,0.2,31,2,0.51,30,2,0.51,80,3,1.0,82,5,0.8,1,0.49,0.9,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,CAPiTA_Horrorscope_GNU_Head_Space_Ride_Twinpig,,Hyper_Glide_S_sintered,,New_shape_marked_2025_26,Mikey_B,Austria_Mothership,,True_twin_symmetric,Biaxial,2027,100pct_clean_energy_carbon_neutral_hydro,Carbon_stringers_fine_tune_flex,Flex_Walls_Urethane_Poured,,,2x4_compatible_any_standard_mini_disc,,Intermediate_to_Advanced,Bataleon,Mens_unisex,2x4_Inserts,Snowboard
eujXkonNfq,Burton_Snowboards_founded_1977_Vermont Custom_Camber,1049.99,115,0.99,0.85,0.7,0.5,0.01,2.13,0.85,0.2,0.6,0.6,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.5,0.01,0.8,0.7,0.5,0.01,0.5,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,6,1.16,0.66,8,0.38,0.99,8,0.35,0.99,120,2,0.99,25,0,0.99,12,7,0.99,5,2,0.2,53,2,0.99,113,45,0.2,29,1,0.99,30,1,0.9,80,3,0.99,80,5,0.8,3,1.26,0.2,0.5,0.01,10,0.45,0.99,0.5,0.01,0.5,0.01,Custom_excels_precise_carving_strong_jump_performance,,Sintered_WFO,10.0,Ride_to_paradise_jungle_landscape,,,,Directional_Twin,45_degree_Carbon_Highlights,2027,B_Corporation_certified,Pro_Tip_and_Infinite_Ride,,Frostbite_Edges_half_mm_extension,,Compatible_with_all_major_bindings,,Intermediate_to_Expert,Burton_Snowboards,Mens,The_Channel,Snowboard
