product_guid,manufacturer,model_name,camber_profile,camber_profile_confidence,camber_profile_posterior,core_material,core_material_confidence,core_material_posterior,price,price_confidence,price_posterior,availability,availability_confidence,availability_posterior,comparable_board,comparable_board_confidence,comparable_board_posterior,base_material,base_material_confidence,base_material_posterior,recommended_weight_range,recommended_weight_range_confidence,recommended_weight_range_posterior,flex_rating,flex_rating_confidence,flex_rating_posterior,model_first_available_year,model_first_available_year_confidence,model_first_available_year_posterior,tip_tail_width,tip_tail_width_confidence,tip_tail_width_posterior,sidecut_radius,sidecut_radius_confidence,sidecut_radius_posterior,rider_level,rider_level_confidence,rider_level_posterior,warranty,warranty_confidence,warranty_posterior,reviewer_opinion,reviewer_opinion_confidence,reviewer_opinion_posterior,topsheet,topsheet_confidence,topsheet_posterior,board_designer,board_designer_confidence,board_designer_posterior,board_weight,board_weight_confidence,board_weight_posterior,manufacturing_location,manufacturing_location_confidence,manufacturing_location_posterior,carving_rating,carving_rating_confidence,carving_rating_posterior,powder_rating,powder_rating_confidence,powder_rating_posterior,waist_width_at_156,waist_width_at_156_confidence,waist_width_at_156_posterior,recommended_weight_at_159,recommended_weight_at_159_confidence,recommended_weight_at_159_posterior,effective_edge,effective_edge_confidence,effective_edge_posterior,sidecut_radius_at_159,sidecut_radius_at_159_confidence,sidecut_radius_at_159_posterior,tip_tail_width_at_159,tip_tail_width_at_159_confidence,tip_tail_width_at_159_posterior,board_category,board_category_confidence,board_category_posterior,brand,brand_confidence,brand_posterior,mounting_pattern,mounting_pattern_confidence,mounting_pattern_posterior,shape,shape_confidence,shape_posterior,available_sizes,available_sizes_confidence,available_sizes_posterior,model_year,model_year_confidence,model_year_posterior,gender,gender_confidence,gender_posterior,laminate,laminate_confidence,laminate_posterior,product_type,product_type_confidence,product_type_posterior,terrain_suitability,terrain_suitability_confidence,terrain_suitability_posterior,setback,setback_confidence,setback_posterior,negative_aspect,negative_aspect_confidence,negative_aspect_posterior,sustainability_certification,sustainability_certification_confidence,sustainability_certification_posterior,stance_width_range_size,stance_width_range_size_confidence,stance_width_range_size_posterior,edge_hold,edge_hold_confidence,edge_hold_posterior,construction_material_innovation,construction_material_innovation_confidence,construction_material_innovation_posterior,sidewall_material,sidewall_material_confidence,sidewall_material_posterior,positive_aspect,positive_aspect_confidence,positive_aspect_posterior,edge_technology,edge_technology_confidence,edge_technology_posterior,turn_initiation_performance,turn_initiation_performance_confidence,turn_initiation_performance_posterior,sidecut_type,sidecut_type_confidence,sidecut_type_posterior,taper,taper_confidence,taper_posterior,binding_compatibility,binding_compatibility_confidence,binding_compatibility_posterior,chatter_performance,chatter_performance_confidence,chatter_performance_posterior,predecessor_model_name,predecessor_model_name_confidence,predecessor_model_name_posterior,contact_length_size,contact_length_size_confidence,contact_length_size_posterior,return_policy_terms,return_policy_terms_confidence,return_policy_terms_posterior,jibbing_rating_tgr,jibbing_rating_tgr_confidence,jibbing_rating_tgr_posterior,overall_rating_snowboardingprofiles,overall_rating_snowboardingprofiles_confidence,overall_rating_snowboardingprofiles_posterior,speed_rating_tgr,speed_rating_tgr_confidence,speed_rating_tgr_posterior,jumps_rating_tgr,jumps_rating_tgr_confidence,jumps_rating_tgr_posterior,on_snow_feel_tgr,on_snow_feel_tgr_confidence,on_snow_feel_tgr_posterior,pipe_rating_tgr,pipe_rating_tgr_confidence,pipe_rating_tgr_posterior
qx4DfZPcfO,,Cameleon,,0.9009,,0.75,0.8000,,1149.99,0.9974,,0.85,0.8000,,Capita_Navigator,0.9972,,Ultra_Glide_S_7000_grade_sintered,0.9977,,81.0,0.9974,,5.0,0.9961,5.0:0.9961|6.0:0.0039,2024,0.8000,,30.8,0.9974,,6.83,0.9974,,Intermediate_Expert,0.5154,Intermediate_Expert:0.5154|Intermediate_Advanced:0.4846,3.0,0.8000,,0.5,0.8000,,Step_Down_Rails_Top_3D,0.9977,,,,,2600,0.5000,,Austria_CAPiTA_Mothership,0.9970,,,,,,,,26.0,0.9974,,91.0,0.8000,,118.3,0.9974,,6.95,0.9997,,31.4,0.8000,,,0.5572,Directional_freeride_all_mountain:0.5572|Freeride_Powder:0.4429,Bataleon,0.9974,,2x4_24_inserts_stainless_steel,0.9976,,Tapered_Directional,0.9907,,149_153_157_161cm,0.9974,,2025/2026,0.9974,,Mens,0.6701,Mens:0.6701|Unisex:0.3299,Tri_Ax_Laminate_three_way_fiberglass,0.9977,,Snowboard,0.9974,,,0.9009,,,,,0.3,0.8000,,,,,57.0,0.8000,,,,,3BT_3D_base_shaping_catch_free_turns_float,0.7513,,Flex_Walls_urethane_poured,0.9977,,0.7,0.7000,,Triple_Base_Technology_3BT_edge_catch_reduction,0.9009,,2.5,0.7000,,,,,15.0,0.9661,,2x4_pattern_compatible_most_modern_bindings,0.7202,,0.75,0.8000,,Bataleon_Camel_Two,0.6677,,,,,,,,,,,83.0,0.6000,,,,,,,,,,,,,
r19U0PEwkn,Burton_Snowboards_founded_1977,Process,,0.8109,Hybrid_Camber:0.8109|PurePop_Camber:0.1891,0.8,0.7000,,703.99,0.9948,,1.0,0.9991,,Salomon_Assassin,0.8690,,Durable_highly_porous_superior_wax_absorption,0.9009,,79.5,0.9931,,6.0,0.3797,6.0:0.3797|5.0:0.2712|3.5:0.2110|6.5:0.1381,2011,0.6000,,29.49,0.9931,,8.1,0.9931,,Intermediate_Advanced,0.8230,Intermediate_Advanced:0.8230|Beginner_to_Advanced:0.0966|Beginner_Intermediate:0.0805,3.0,0.9974,,,0.7774,,Tiger_graphic_glow_in_dark_elements,0.7077,,Mark_McMorris,0.9602,,3100.0,0.9709,,Kiel_Nindl_GMBH_Austria,0.9777,,,,,,,,25.2,0.9931,,,,,121.5,0.9931,,,,,,,,,0.9535,,Burton,0.9984,,The_Channel_all_brands_compatible,0.9207,,True_Twin,0.9567,,152_155_157_159_162cm,0.9931,,2026,0.9984,,Mens,0.9948,,Triax_Fiberglass_45_45_0,0.9561,,Snowboard,0.9868,,10.0,0.8117,,12.5,0.5046,12.5:0.5046|0.0:0.4954,0.4,0.8000,,FSC_Certified,0.9999,,56.0,0.9931,,,,,Dualzone_EGD_Engineered_Grain_Direction,0.9207,,,,,0.7,0.7000,,Frostbite_Edges_extend_from_sidewall,0.9009,,4.0,0.9991,,,,,,,,Works_best_with_Burton_EST_bindings,0.7638,,0.25,0.8000,,,,,,,,1.0,0.8513,,,,,84.6,0.5000,84.6:0.5000|83.1:0.5000,,,,,,,,,,,,
rVu6J9pm3a,Mervin_Manufacturing,Facts,,0.9974,,0.7,0.8000,Poplar_Paulownia_G_Lite_1:0.9534|Aspen_Paulownia_G_Lite_1:0.0466,559.99,0.9200,,0.8,0.7731,,More_edge_grip_stability_via_Magne_Traction,0.6096,,Extruded_Knife_Cut_Co_Ex,0.8401,Extruded_Knife_Cut_Co_Ex:0.8401|Sintered_Knife_Cut_Co_Ex:0.1599,65.0,0.6000,,6.0,0.9630,6.0:0.9630|5.0:0.0318,2026,0.6918,,29.8,0.9963,,8.2,0.9963,,Beginner_Intermediate,0.9507,,1.0,0.9945,,0.8,0.8000,,Eco_Sublimated_Poly_Topsheet,0.9964,,Sam_Davidson_Anti_Hero,0.8092,,,,,Sequim_Carlsborg_Washington_USA,0.9995,,,,,,,,25.4,0.9963,,75.0,0.6000,,,,,8.3,0.9963,,30.2,0.9963,,,0.9974,,GNU,0.9974,,2x4_Inserts,0.9964,,Directional_Twin,0.9974,,147_150_153_156_156W_159_159W_162W,0.9974,,2026,0.9974,,Mens,0.9945,,Tri_Ax_Bi_Ax_Fiberglass,0.9964,,Snowboard,0.9974,,,0.9974,,0.75,0.9974,,0.2,0.4716,,Zero_hazardous_waste_factory,0.9933,,54.61,0.6000,,0.95,0.9000,,,,,UHMW_Polyethylene,0.9964,,0.75,0.7000,,Magne_Traction_7_serrations,0.9997,,,,,,,,,,,Bent_Metal_bindings_same_factory,0.5531,,,,,,,,119.0,0.9963,,,,,,,,,,,,,,,,,,,,,,
rnemYdm2f1,Mervin_Manufacturing,Skate_Banana,,0.9894,Continuous_Rocker:0.9894|OB_Original_Banana_Hybrid_Rocker:0.0106,0.75,0.8000,,539.99,0.6200,,0.0,0.9947,,Burton_Process_advanced_lightweight_twin,0.8136,,Eco_Sublimated_TNT_UHMW,0.9573,,45.0,0.6000,25kg_plus:0.8475|50_75kg:0.1525,4.5,0.6200,,2006,0.4490,2006_2007_season:0.4490|2007_2008_season:0.3629|2008:0.1881,28.8,0.6200,,8.3,0.6200,,Day_1_to_Advanced,0.6200,,1.0,0.8000,,0.5,0.6000,,Eco_Sublimated_Poly_Top,0.9356,,Ryan_Davis_jonnywavis,0.8640,,,,,Handbuilt_USA_Sequim_WA,0.9521,,0.5,0.8000,,5.5,0.8000,,25.5,0.6200,,,,,,,,,,,,,,,0.8139,Freestyle:0.8139|All_Mountain_Freestyle:0.1861,Lib_Tech,0.9506,,2x4_Inserts,0.6200,,Twin,0.9300,,150_152_154_156_159cm,0.6200,,2024_2023_2024_season,0.9506,,Mens,0.7084,,Tri_Ax_Bi_Ax_Fiber,0.9691,,Snowboard,0.6200,,,0.5404,All_Mountain_Freestyle:0.5404|Park_Resort_Backcountry:0.4596,0.0,0.9500,,0.4,0.8000,,Zero_hazardous_waste_production,0.9916,,60.96,0.6200,,0.8,0.8000,,,,,Birch_internal_sidewalls,0.9309,,0.75,0.7000,,Magne_Traction_7_serrations,0.9506,,3.8,0.7000,,,,,,,,Standard_2x4_mounting,0.6200,,,,,,,,117.0,0.6200,,,,,0.8,0.8000,,,,,0.5,0.8000,,0.5,0.8000,,0.2,0.9000,,0.7,0.8000,
rnwZw4kRkN,Salomon_SAS_Annecy_France,Pulse,,0.9986,,0.65,0.7000,,549.99,0.9948,,0.85,0.8000,,K2_Raygun_Yes_Basic_Rossignol_One_LF_Salomon_Sight_Ride_Agenda,0.5031,,Extruded,0.9963,,65.0,0.8802,,2.0,0.7464,2.0:0.7464|3.0:0.2536,2008,0.8000,,29.6,0.8802,,6.5,0.9963,,Beginner_Intermediate,0.9983,,2.0,0.9931,,0.8,0.8000,,UV_Protected_Gloss,0.5800,,,,,2350.0,0.9931,,,,,,,,,,,25.1,0.8802,,75.0,0.8000,,117.5,0.8802,,,,,30.0,0.8802,,,0.9983,,Salomon,0.9981,,4x2_Inserts,0.9981,,Directional_Twin,0.9986,,142_145_149_152_156_160_163_158W_162W,0.9981,,2024/2025,0.9948,,Mens,0.9963,,BIAX_LD_fiberglass_BA_LD_Glass,0.9977,,Snowboard,0.9986,,,0.9865,,1.0,0.6000,,0.1,0.7229,,FSC_Certified_Aspen_wood_core,0.6738,,,,,0.75,0.7000,,,,,ABS_Acrylonitrile_Butadiene_Styrene,0.6738,,0.7,0.7000,,Bite_Free_Edges,0.9948,,2.6,0.6000,,Radial,0.9976,,,,,,,,,,,Previous_Salomon_Pulse_models_since_2008_2009,0.8556,,,,,,,,,,,,,,,,,,,,,,,,,
s2T2yRY9iM,CAPiTA_Snowboards_C3_Worldwide,Defenders_of_Awesome_DOA,,0.9991,,0.75,0.8000,,999.99,0.9000,,0.6,0.6000,,YES_Greats_UnInc_asym_sidecut_midbite_stiffer,0.9953,,Quantum_Drive_sintered_UHMWPE,0.9992,,68.0,0.9554,54to82kg:0.9554|54to81kg:0.0446,5.5,0.9994,,2012,0.8000,,30.1,0.9554,30.1:0.9554|30.2:0.0446,8.2,0.9554,8.2:0.9554|8.1:0.0446,Intermediate_to_advanced,0.9970,,2.0,0.8912,,,,,PLT_Digital_Screen_Print_Metallic_Underlay,0.9991,,,,,,,,The_Mothership_Feistritz_Austria,0.9997,,0.65,0.8000,,2.0,0.8000,,,,,77.0,0.8000,63to91kg:0.9554|63to90kg:0.0446,123.4,0.9677,1234.0:0.9677|1233.0:0.0323,,,,,,,,0.9937,,CAPiTA,0.9980,,2x4_inserts,0.9500,,True_Twin,0.9994,,16_sizes_manufacturer,0.9804,16_sizes_manufacturer:0.9804|13_sizes_merchant:0.0196,2027,0.9265,,Mens,0.9552,,Hybrid_Carbon_HolySheet_BiAx,0.9991,,Snowboard,0.9500,,,0.9983,,0.0,0.9986,,,,,100pct_clean_energy_hydro_solar,0.9998,,55.9,0.9554,55.9:0.9554|58.4:0.0446,0.75,0.7000,,Carbon_Fiber_Boosters,0.9982,,Fortress_Aramid_Kevlar_Sidewalls,0.8948,,,,,,,,,,,Blended_Radial,0.9991,,0.0,0.9974,,All_standard_2x4_insert_bindings,0.9300,,0.5,0.7000,,,,,,,,,,,0.6,0.5000,,91.0,0.8000,,0.75,0.7000,,,,,,,,,,
sNXo66BiQz,,Warden,,0.9974,,0.45,0.8000,,829.99,0.9245,,1.0,0.9571,,CAPiTA_Mercury_NS_Trooper_LT_Terrain_Wrecker,0.9548,,High_end_durable_extruded_base,0.8367,,71.8,0.7100,,5.0,0.9974,,2019,0.8000,,,,,,,,Intermediate_to_advanced_quiver_killer,0.9548,,2.0,0.8000,,0.75,0.8000,,,,,,,,3240.0,0.9554,,,,,,,,1.5,0.8000,,25.2,0.7100,,,,,120.4,0.7100,,,,,,,,,0.9974,,Rome,0.9998,,2x4_Inserts,0.7100,,Directional_Twin,0.9974,,151_154_157_158W_160_161W,0.9727,151_154_157_158W_160_161W:0.9727|154_157_158W_161W:0.0273,2027,0.9245,,Mens,0.9926,,Triax_Upper_Biax_Lower,0.9684,Triax_Upper_Biax_Lower:0.9684|Biax_Upper_Biax_Lower:0.0316,Snowboard,0.9926,,,0.7100,,0.0,0.9449,,0.2,0.6985,,,,,55.3,0.7000,,0.75,0.8000,,Twin_Single_Bamboo_HotRod,0.9963,,,,,0.75,0.6714,,,,,2.4,0.7000,,Radial_Sidecut,0.9971,,0.0,0.7100,,,,,,,,,,,,,,0.75,0.8000,,,,,87.3,0.9519,,0.6,0.7000,,,,,,,,,,
sdDOE7560R,CAPiTA_Snowboards_Capita_MFG_GmbH,Pathfinder,,0.9581,,0.6,0.7000,,799.99,0.9000,,1.0,0.9742,,Rome_Mechanic_more_planted_pathfinder_snappier,0.9569,,Sintruded_sintered_extruded_hybrid,0.7726,,68.0,0.5000,54-82kg:0.5000|54-81kg:0.5000,4.0,0.9000,,,,,30.3,0.9500,,7.9,0.9500,,Beginner,0.9000,,2.0,0.9974,,0.75,0.7726,,Metallic_Screen_and_Gloss_Matte_Print,0.9000,,,,,6000,0.6000,,Handcrafted_in_Austria_at_The_MotherShip,0.9974,,0.3,0.8000,,5.0,0.7000,,25.6,0.9500,,77.0,0.5000,63-91kg:0.5000|63-90kg:0.5000,123.5,0.5000,1235.0:0.5000|1234.0:0.5000,8.0,0.9500,,30.5,0.9500,,,0.9000,,CAPiTA,0.9974,,2x4_Inserts,0.9000,,True_Twin_symmetrical,0.9500,,151_153_155_157cm,0.9000,,2026,0.5000,2026:0.5000|2027:0.5000,Mens,0.5500,Mens:0.5500|Unisex:0.4500,Special_Blend_Fiberglass_biaxial,0.9592,,Snowboard,0.9500,,,0.9000,,0.0,0.9000,,0.3,0.8000,,Certified_B_Corporation,0.9940,,55.9,0.9948,,,,,,,,,,,0.7,0.7000,,Bitter_End_Deflection_Tuning,0.8012,,2.0,0.8000,,Radial_single_radius,0.9579,,0.0,0.8500,,2x4_insert_compatible_most_modern_bindings,0.9000,,0.15,0.9000,,Horrorscope_series,0.9986,,,,,,,,0.85,0.8000,,,,,,,,,0.9681,,,,,,,
spP1v7GA81,Nitro_AG_Hunenberg_Switzerland,Nitro_x_Inter_Snowboard,,0.9940,,0.6,0.7000,,899.99,0.8111,,0.9,0.9000,,Burton_Custom_Camber_679_95,0.9699,,Sintered_EcoSpeed_HD,0.9940,,70.0,0.9940,,7.0,0.9963,,,,,29.5,0.9940,,7.3,0.8000,,Intermediate,0.9868,,2.0,0.9882,,0.75,0.8000,,Water_based_inks,0.9996,,Ludvig_Billtoft_Yuto_Yamada_Nils_Arvidsson,0.7116,,,,,,,,,,,3.5,0.7000,,25.0,0.9940,,70.0,0.8000,60_to_80kg:0.9554|65_to_85kg:0.0446,,,,7.3,0.8000,11.3_7.3_11.3:0.9554|11.7_7.3_11.7:0.0446,29.5,0.9000,295.0:0.9554|297.0:0.0446,,0.9940,,Nitro_Snowboards,0.9994,,2x4_inserts,0.9868,,Directional_Twin,0.9940,,152_155_157_159cm,0.9999,,2026,0.8676,,Mens,0.9868,,Bi_Lite_Laminates_two_direction_fibres,0.9963,,Snowboard,0.9940,,10.0,0.9940,,15.0,0.9963,,,,,100pct_solar_powered_700KW,0.9996,,54.0,0.8000,,,,,,,,ABS_35pct_recycled_polymers,0.9940,,,,,50pct_recycled_steel_durable,0.9940,,,,,Dual_Degressive,0.9940,,,,,,,,,,,,,,117.0,0.9940,,,,,,,,,,,0.7,0.7000,,,,,,,,,,
t3UScMTGDP,Burton_Snowboards_Burlington_VT,Custom_Flying_V,,0.9583,,0.9,0.9000,,699.99,0.9300,,0.9,0.9000,,Jones_MT_LibTech_TRP_NS_PT2_Capita_Mercury_Yes_Std_Burton_FA_Sal_Assassin,0.9848,,Sintered_WFO,0.9508,,79.5,0.9000,,4.5,0.9000,,,,,29.4,0.9000,,7.8,0.9000,,Beginner_Expert,0.7403,Beginner_Expert:0.7403|Intermediate_Expert:0.1333|Novice_Expert:0.1264,3.0,0.8000,,0.65,0.7000,,,,,,,,2600,0.6000,,China,0.8854,,0.5,0.8000,,5.5,0.8000,,25.2,0.9000,,79.5,0.8000,,119.5,0.9000,,7.9,0.9000,,29.7,0.9000,,,0.9965,,Burton,0.9974,,The_Channel,0.9508,,Twinish,0.7552,Twinish:0.7552|Directional:0.2448,150_154_156_158_162_154W_158W_162W_166W,0.9300,,2025,0.9960,,Mens,0.9923,,,,,Snowboard_deck_only,0.9016,,,0.9000,,-1.25,0.9000,,0.6,0.7000,,Certified_B_Corporation,0.9756,,53.0,0.9000,,0.5,0.7000,,Pro_Tip_tapered_tips,0.9311,,,,,0.65,0.6000,,Frostbite_Edges,0.9357,,3.2,0.8000,,,,,,,,The_Channel_all_major_bindings,0.5561,The_Channel_all_major_bindings:0.5561|Burton_EST_specific:0.4439,,,,,,,,,,0.8,0.8000,,0.7,0.8000,,,,,0.7,0.8000,,0.7,0.8000,,0.6,0.8000,,0.5,0.8000,
tBtg11GZkI,Mervin_Manufacturing,Riders_Choice,,0.9985,,0.95,0.9000,,879.99,0.9931,,0.9,0.9000,,Never_Summer_Proto_Synthesis_Burton_Custom_Flying_V,0.9231,,Sintered_Knife_Cut_Base,0.9278,,80.0,0.6000,,6.25,0.9637,5.5_to_7.0:0.9637|5.0:0.0363,2005,0.6000,,29.9,0.9978,,8.0,0.7000,,Intermediate_to_Advanced,0.9306,,,,,0.75,0.8000,,Eco_Sublimated_Bio_Beans_Topsheet,0.8500,,Mathieu_Crepel_Blake_Paul_Max_Gus_Warbington,0.9830,,3080.0,0.9890,,Sequim_Washington_USA,0.9930,,,,,7.5,0.7000,,,,,,,,,,,,,,,,,,0.7237,Freestyle_All_Mountain:0.7237|All_Mountain_Freestyle:0.2763,GNU,0.9986,,2x4_Inserts,0.9985,,Asym_Twin,0.9985,,151.5_154.5_155W_157.5_158W_159.5_161.5_162W,0.9677,151.5_154.5_155W_157.5_158W_159.5_161.5_162W:0.9677|154.5_157.5_155W_158W:0.0323,2026,0.9974,,Mens,0.9783,,Tri_Ax_Bi_Ax_plus_Carbon_Power_Bands,0.8000,,Snowboard,0.9985,,,0.9458,Freestyle_All_Mountain:0.9458|Park_groomers_powder_all_mountain:0.0542,0.0,0.9985,,0.6,0.8000,,Zero_hazardous_waste_manufacturing,0.9988,,57.47,0.8000,,0.8,0.7000,,Carbon_Power_Bands_pop_response_lifespan,0.8500,,UHMW_Ultra_High_Molecular_Weight_Polyethylene,0.8500,,,,,Magne_Traction_7_serrations,0.9986,,1.9,0.8000,,,,,,,,Union_Force_Burton_Cartel_medium_flex,0.9533,,0.6,0.6000,6_of_10_chattery_damp:0.6000|Minimal_chatter_at_high_speed:0.4000,,,,119.0,0.9978,,,,,,0.9839,,88.3,0.9914,,,0.9839,,,0.9839,,0.25,0.7000,,,,
tGr1O7bwpu,Burton_Snowboards,Family_Tree_High_Fidelity,,0.8656,,0.8,0.7000,,1099.99,0.9974,,0.9,0.9000,,Amplid_Souly_Grail_K2_Alchemist_YES_PYL_Uninc_Weston_Backwoods_United_Shapes_Cadet_Burton_Gril_Master_Jones_Flagship_Pro,0.9579,,Sintered_WFO,0.8983,,79.5,0.9963,,7.5,0.9642,,2025,0.8000,,29.0,0.9963,,7.8,0.9963,,Intermediate_Advanced,0.9836,,3.0,0.8000,,0.5,0.6000,,Bird_themed_vulture_graphic,0.9948,,Ben_Ferguson_and_Kimmy_Fasani,0.7780,,2450,0.6000,,Austria_Keil_factory,0.9974,,0.85,0.8000,,8.0,0.8000,,24.8,0.9963,,,,,112.0,0.9963,,,,,,,,,0.8656,,Burton,0.9985,,The_Channel,0.8344,,Tapered_Directional_Freeride,0.9609,,154_158_162cm,0.9974,,2026,0.9985,,Unisex,0.8621,,45_degree_Carbon_Highlights,0.8983,,Snowboard,0.9985,,,0.9948,,-25.0,0.9963,,0.5,0.8000,,B_Corporation,0.9579,,56.0,0.7000,,0.5,0.7000,,,,,,,,0.7,0.7000,,,,,3.8,0.7000,,,,,7.0,0.9985,,All_major_brands_EST_optimized,0.8344,,,,,,,,,,,,,,0.2,0.8000,,,,,0.8,0.7000,,0.8,0.6000,,0.8,0.8000,,0.7,0.8000,
tyCoQ9A7Bi,Salomon_SAS_Amer_Sports,HPS_Sickstick_Hillside_Project_Series,,0.9614,Rock_Out_Camber:0.9614|Rocker_Camber_Rocker_hybrid:0.0386,0.75,0.6953,Ghost_Green_Core_Paulownia:0.6953|Aspen_Paulownia:0.3047,664.99,0.9974,,1.0,0.9970,,Ride_Warpig_excellent_value_alternative,0.9800,,Sintered_EG_Gallium_Electra_Fine_Stone,0.9836,,67.5,0.9931,,6.0,0.8420,Medium:0.8420|Progressive_stiffens_deeper:0.0964|Responsive_stiff:0.0616,2007.0,0.9974,,29.4,0.9950,,,,,Intermediate_to_Advanced_Expert,0.9908,,,,,0.65,0.7000,,Clean_natural_wood_bamboo_visible_good_looking,0.9917,,Wolle_Nyvelt,0.9868,,,,,Amer_Sports_factories_Taiwan_China,0.7097,,,,,,,,25.8,0.9950,,77.5,0.8000,,114.2,0.9950,,,,,30.0,0.8000,,,0.9703,All_Mountain_Freeride_Powder:0.9703|Freestyle_powder_hybrid:0.0297,Salomon,0.9975,,2x4_inserts,0.9742,,Tapered_Twin,0.9975,,145_149_153_156_159_163cm,0.9931,,2025_Season_2024_2025,0.9890,,Unisex,0.9766,Unisex:0.9766|Mens:0.0234,BA_MD_Glass_biaxial_medium_density,0.9836,,Snowboard,0.9974,,,0.9981,,0.0,0.9958,,,,,30pct_bio_based_resin,0.9620,,,,,0.8,0.8000,,Reduces_fiberglass_resin_40pct,0.9539,,ABC_Wrapper_bamboo_cork,0.9987,,,,,All_Mountain_Edge_Bevel,0.9620,,2.3,0.7000,,Quadralizer_Sidecut,0.9991,,1.1,0.7404,2_to_20mm:0.7404|10_to_12mm:0.2596,,,,0.8,0.7000,,,,,,,,1.0,0.9000,,,,,,,,,,,,,,,,,,,
u89bIG1J6F,,Flagship,,0.9958,,0.85,0.8000,Power_Core_triple_density_bamboo_paulownia_poplar:0.8600|Control_Core_dual_density_paulownia_poplar:0.1400,1299.99,0.9958,,0.55,0.7000,,Amplid_Souly_Grail_K2_Alchemist_YES_PYL_Weston_Cardiff_United,0.9571,,Sintered_9900,0.7838,Sintered_9900:0.7838|Sintered_8000:0.2162,65.5,0.9958,,8.0,0.9555,,2010,0.7812,,28.5,0.9958,,7.9,0.9958,,Intermediate_Advanced,0.9958,,2.0,0.8000,,0.65,0.7000,,Ash_Wood_Veneer_lightweight_damp,0.9948,,,,,2900.0,0.9781,,SWS_factory_Dubai_UAE,0.7382,,,,,8.0,0.8000,,24.6,0.9958,,75.0,0.8000,,114.2,0.9958,,9.1,0.9958,,,,,,0.9958,,Jones_Snowboards,0.9974,,2x4_Inserts,0.9958,,Tapered_Directional,0.9963,,151_154_156W_158_159W_161_162W_164_165W_167_169W_172,0.9968,,2027,0.9245,,Mens,0.9887,,Triax_Fiberglass_triple_layer_multi_axis,0.9958,,Freeride_snowboard,0.8571,,,0.9958,,20.0,0.9958,,0.6,0.8000,,Fair_Trade_Certified_industry_first,0.9449,,56.0,0.9958,,0.65,0.8000,,BComp_Carbon_Flax_Stringer_Bio_Resin,0.9937,,Recycled_ABS_round_finish,0.9937,,0.8,0.8000,,Traction_Tech_3_0_three_contact_points,0.9511,,3.2,0.8000,,,,,12.0,0.9937,,,,,,,,,,,,,,,,,0.2,0.8000,,,,,0.9,0.7141,,0.7,0.8000,,0.7,0.8000,,0.7,0.8000,
uQdTbVcuYt,,Indoor_Survival,,0.9974,,0.7,0.7923,,1099.99,0.9684,,0.5,0.8000,,Bataleon_ET_CAPiTA_DOA_Mercury_Jones_MT_YES_NSB_etc,0.9587,,Quantum_Drive_sintered_UHMW,0.9219,,72.5,0.7100,,4.5,0.9712,4.5:0.9712|5.0:0.0288,2009,0.6000,,29.2,0.7100,,7.7,0.7000,,Intermediate_to_Advanced,0.8674,,2.0,0.8000,,0.6,0.7000,,PLT_Technology_lacquer_free,0.8856,,Chris_Grenier,0.9571,,2450,0.6000,,Austria_MotherShip_Feistritz,0.9964,,0.85,0.9219,,4.5,0.7000,,25.8,0.7100,,76.5,0.7100,,121.1,0.7100,,,,,,,,,0.9315,,CAPiTA,0.9963,,2x4_Stainless_Steel_Inserts,0.9534,,True_Twin,0.9974,,150_152_154_156_158_155W_158W_161W,0.7100,,2027,0.9315,,Mens,0.9315,,HolySheet_Triax_top_Biax_bottom,0.7381,,Snowboard,0.9963,,,0.9969,,0.0,0.9896,,0.5,0.8000,,100pct_clean_energy_hydro_solar,0.9840,,55.9,0.7100,,0.7,0.8000,,Full_length_Titanal_Centerline_Booster,0.7868,Full_length_Titanal_Centerline_Booster:0.7868|2x_30mm_Carbon_Beams:0.2132,Full_ABS1000_sidewalls,0.8302,,0.75,0.8000,,Reverse_sidecut_arc_midsection_pressure_edge_control,0.7923,,1.8,0.7000,,New_Age_Radial_Death_Grip,0.9974,,,,,Standard_2x4_all_major_brands,0.7100,,0.7,0.8000,,,,,,,,,,,0.7,0.8000,,79.7,0.8856,,0.7,0.8000,,0.9,0.8000,,0.8,0.8000,,0.8,0.8000,
